Freq.	V(verr)/V(x)
7.24435960074986e+000	(6.27789955768852e+001dB,9.06917251273561e+001°)
7.41310241300913e+000	(6.25790139560805e+001dB,9.06993513890920e+001°)
7.58577575029179e+000	(6.23790330151696e+001dB,9.07073483901685e+001°)
7.76247116628687e+000	(6.21790527945696e+001dB,9.07157203663277e+001°)
7.94328234724277e+000	(6.19790733362244e+001dB,9.07244717517926e+001°)
8.12830516164094e+000	(6.17790946836935e+001dB,9.07336071815956e+001°)
8.31763771102666e+000	(6.15791168822449e+001dB,9.07431314940117e+001°)
8.51138038202371e+000	(6.13791399789502e+001dB,9.07530497330983e+001°)
8.70963589956075e+000	(6.11791640227852e+001dB,9.07633671513412e+001°)
8.91250938133740e+000	(6.09791890647327e+001dB,9.07740892124097e+001°)
9.12010839355904e+000	(6.07792151578914e+001dB,9.07852215940213e+001°)
9.33254300796985e+000	(6.05792423575877e+001dB,9.07967701909172e+001°)
9.54992586021430e+000	(6.03792707214933e+001dB,9.08087411179510e+001°)
9.77237220955805e+000	(6.01793003097471e+001dB,9.08211407132907e+001°)
9.99999999999994e+000	(5.99793311850826e+001dB,9.08339755417365e+001°)
1.02329299228075e+001	(5.97793634129608e+001dB,9.08472523981555e+001°)
1.04712854805089e+001	(5.95793970617088e+001dB,9.08609783110355e+001°)
1.07151930523760e+001	(5.93794322026643e+001dB,9.08751605461584e+001°)
1.09647819614318e+001	(5.91794689103269e+001dB,9.08898066103963e+001°)
1.12201845430196e+001	(5.89795072625155e+001dB,9.09049242556307e+001°)
1.14815362149688e+001	(5.87795473405332e+001dB,9.09205214827976e+001°)
1.17489755493952e+001	(5.85795892293393e+001dB,9.09366065460602e+001°)
1.20226443461741e+001	(5.83796330177288e+001dB,9.09531879571099e+001°)
1.23026877081237e+001	(5.81796787985209e+001dB,9.09702744895998e+001°)
1.25892541179416e+001	(5.79797266687547e+001dB,9.09878751837103e+001°)
1.28824955169313e+001	(5.77797767298948e+001dB,9.10059993508500e+001°)
1.31825673855640e+001	(5.75798290880460e+001dB,9.10246565784944e+001°)
1.34896288259164e+001	(5.73798838541771e+001dB,9.10438567351633e+001°)
1.38038426460288e+001	(5.71799411443562e+001dB,9.10636099755398e+001°)
1.41253754462274e+001	(5.69800010799958e+001dB,9.10839267457329e+001°)
1.44543977074592e+001	(5.67800637881091e+001dB,9.11048177886859e+001°)
1.47910838816820e+001	(5.65801294015791e+001dB,9.11262941497334e+001°)
1.51356124843620e+001	(5.63801980594386e+001dB,9.11483671823076e+001°)
1.54881661891247e+001	(5.61802699071644e+001dB,9.11710485537979e+001°)
1.58489319246110e+001	(5.59803450969844e+001dB,9.11943502515660e+001°)
1.62181009735892e+001	(5.57804237881992e+001dB,9.12182845891174e+001°)
1.65958690743755e+001	(5.55805061475181e+001dB,9.12428642124331e+001°)
1.69824365246173e+001	(5.53805923494113e+001dB,9.12681021064637e+001°)
1.73780082874936e+001	(5.51806825764778e+001dB,9.12940116017884e+001°)
1.77827941003891e+001	(5.49807770198307e+001dB,9.13206063814398e+001°)
1.81970085860997e+001	(5.47808758795004e+001dB,9.13479004879003e+001°)
1.86208713666285e+001	(5.45809793648565e+001dB,9.13759083302685e+001°)
1.90546071796323e+001	(5.43810876950487e+001dB,9.14046446916017e+001°)
1.94984459975803e+001	(5.41812010994689e+001dB,9.14341247364347e+001°)
1.99526231496887e+001	(5.39813198182344e+001dB,9.14643640184781e+001°)
2.04173794466951e+001	(5.37814441026939e+001dB,9.14953784884989e+001°)
2.08929613085402e+001	(5.35815742159561e+001dB,9.15271845023850e+001°)
2.13796208950222e+001	(5.33817104334437e+001dB,9.15597988293971e+001°)
2.18776162394954e+001	(5.31818530434731e+001dB,9.15932386606094e+001°)
2.23872113856832e+001	(5.29820023478602e+001dB,9.16275216175422e+001°)
2.29086765276776e+001	(5.27821586625552e+001dB,9.16626657609877e+001°)
2.34422881531990e+001	(5.25823223183063e+001dB,9.16986896000327e+001°)
2.39883291901947e+001	(5.23824936613545e+001dB,9.17356121012793e+001°)
2.45470891568501e+001	(5.21826730541603e+001dB,9.17734526982657e+001°)
2.51188643150956e+001	(5.19828608761644e+001dB,9.18122313010894e+001°)
2.57039578276884e+001	(5.17830575245831e+001dB,9.18519683062352e+001°)
2.63026799189536e+001	(5.15832634152412e+001dB,9.18926846066085e+001°)
2.69153480392690e+001	(5.13834789834431e+001dB,9.19344016017768e+001°)
2.75422870333815e+001	(5.11837046848839e+001dB,9.19771412084202e+001°)
2.81838293126443e+001	(5.09839409966031e+001dB,9.20209258709923e+001°)
2.88403150312658e+001	(5.07841884179819e+001dB,9.20657785725933e+001°)
2.95120922666636e+001	(5.05844474717865e+001dB,9.21117228460547e+001°)
3.01995172040199e+001	(5.03847187052601e+001dB,9.21587827852384e+001°)
3.09029543251357e+001	(5.01850026912645e+001dB,9.22069830565491e+001°)
3.16227766016835e+001	(4.99853000294743e+001dB,9.22563489106609e+001°)
3.23593656929626e+001	(4.97856113476260e+001dB,9.23069061944572e+001°)
3.31131121482589e+001	(4.95859373028251e+001dB,9.23586813631851e+001°)
3.38844156139200e+001	(4.93862785829119e+001dB,9.24117014928215e+001°)
3.46736850452529e+001	(4.91866359078909e+001dB,9.24659942926518e+001°)
3.54813389233573e+001	(4.89870100314250e+001dB,9.25215881180571e+001°)
3.63078054770098e+001	(4.87874017423980e+001dB,9.25785119835109e+001°)
3.71535229097170e+001	(4.85878118665486e+001dB,9.26367955757795e+001°)
3.80189396320558e+001	(4.83882412681787e+001dB,9.26964692673258e+001°)
3.89045144994277e+001	(4.81886908519390e+001dB,9.27575641299110e+001°)
3.98107170553494e+001	(4.79891615646961e+001dB,9.28201119483902e+001°)
4.07380277804109e+001	(4.77896543974841e+001dB,9.28841452346977e+001°)
4.16869383470332e+001	(4.75901703875439e+001dB,9.29496972420152e+001°)
4.26579518801589e+001	(4.73907106204555e+001dB,9.30168019791165e+001°)
4.36515832240162e+001	(4.71912762323655e+001dB,9.30854942248820e+001°)
4.46683592150959e+001	(4.69918684123149e+001dB,9.31558095429733e+001°)
4.57088189614871e+001	(4.67924884046712e+001dB,9.32277842966593e+001°)
4.67735141287194e+001	(4.65931375116699e+001dB,9.33014556637839e+001°)
4.78630092322634e+001	(4.63938170960680e+001dB,9.33768616518615e+001°)
4.89778819368442e+001	(4.61945285839172e+001dB,9.34540411132899e+001°)
5.01187233627268e+001	(4.59952734674586e+001dB,9.35330337606639e+001°)
5.12861383991361e+001	(4.57960533081463e+001dB,9.36138801821764e+001°)
5.24807460249768e+001	(4.55968697398044e+001dB,9.36966218570866e+001°)
5.37031796370248e+001	(4.53977244719219e+001dB,9.37813011712392e+001°)
5.49540873857620e+001	(4.51986192930928e+001dB,9.38679614326120e+001°)
5.62341325190344e+001	(4.49995560746054e+001dB,9.39566468868699e+001°)
5.75439937337152e+001	(4.48005367741887e+001dB,9.40474027329000e+001°)
5.88843655355584e+001	(4.46015634399195e+001dB,9.41402751383021e+001°)
6.02559586074353e+001	(4.44026382142992e+001dB,9.42353112548036e+001°)
6.16595001861477e+001	(4.42037633385049e+001dB,9.43325592335681e+001°)
6.30957344480188e+001	(4.40049411568217e+001dB,9.44320682403637e+001°)
6.45654229034650e+001	(4.38061741212639e+001dB,9.45338884705518e+001°)
6.60693448007590e+001	(4.36074647963909e+001dB,9.46380711638591e+001°)
6.76082975391976e+001	(4.34088158643259e+001dB,9.47446686188856e+001°)
6.91830970918930e+001	(4.32102301299836e+001dB,9.48537342073057e+001°)
7.07945784384132e+001	(4.30117105265156e+001dB,9.49653223877083e+001°)
7.24435960074984e+001	(4.28132601209792e+001dB,9.50794887190239e+001°)
7.41310241300911e+001	(4.26148821202396e+001dB,9.51962898734791e+001°)
7.58577575029177e+001	(4.24165798771102e+001dB,9.53157836490158e+001°)
7.76247116628685e+001	(4.22183568967419e+001dB,9.54380289811086e+001°)
7.94328234724274e+001	(4.20202168432666e+001dB,9.55630859539063e+001°)
8.12830516164092e+001	(4.18221635467044e+001dB,9.56910158106225e+001°)
8.31763771102663e+001	(4.16242010101415e+001dB,9.58218809630905e+001°)
8.51138038202369e+001	(4.14263334171867e+001dB,9.59557450003954e+001°)
8.70963589956073e+001	(4.12285651397146e+001dB,9.60926726964882e+001°)
8.91250938133737e+001	(4.10309007459024e+001dB,9.62327300166818e+001°)
9.12010839355901e+001	(4.08333450085686e+001dB,9.63759841229205e+001°)
9.33254300796982e+001	(4.06359029138199e+001dB,9.65225033777099e+001°)
9.54992586021427e+001	(4.04385796700137e+001dB,9.66723573465844e+001°)
9.77237220955802e+001	(4.02413807170435e+001dB,9.68256167989847e+001°)
9.99999999999991e+001	(4.00443117359514e+001dB,9.69823537074060e+001°)
1.02329299228074e+002	(3.98473786588764e+001dB,9.71426412446731e+001°)
1.04712854805089e+002	(3.96505876793405e+001dB,9.73065537791885e+001°)
1.07151930523760e+002	(3.94539452628802e+001dB,9.74741668679885e+001°)
1.09647819614317e+002	(3.92574581580243e+001dB,9.76455572474382e+001°)
1.12201845430195e+002	(3.90611334076237e+001dB,9.78208028213809e+001°)
1.14815362149687e+002	(3.88649783605331e+001dB,9.79999826465522e+001°)
1.17489755493952e+002	(3.86690006836466e+001dB,9.81831769150559e+001°)
1.20226443461740e+002	(3.84732083742862e+001dB,9.83704669336910e+001°)
1.23026877081237e+002	(3.82776097729427e+001dB,9.85619350999064e+001°)
1.25892541179416e+002	(3.80822135763642e+001dB,9.87576648741510e+001°)
1.28824955169312e+002	(3.78870288509878e+001dB,9.89577407483742e+001°)
1.31825673855639e+002	(3.76920650467088e+001dB,9.91622482104240e+001°)
1.34896288259164e+002	(3.74973320109767e+001dB,9.93712737040753e+001°)
1.38038426460287e+002	(3.73028400032078e+001dB,9.95849045844137e+001°)
1.41253754462274e+002	(3.71085997095006e+001dB,9.98032290682873e+001°)
1.44543977074591e+002	(3.69146222576373e+001dB,1.00026336179530e+002°)
1.47910838816819e+002	(3.67209192323519e+001dB,1.00254315688650e+002°)
1.51356124843619e+002	(3.65275026908428e+001dB,1.00487258046666e+002°)
1.54881661891247e+002	(3.63343851785022e+001dB,1.00725254312769e+002°)
1.58489319246110e+002	(3.61415797448341e+001dB,1.00968396075473e+002°)
1.62181009735891e+002	(3.59490999595253e+001dB,1.01216775366923e+002°)
1.65958690743754e+002	(3.57569599286311e+001dB,1.01470484570005e+002°)
1.69824365246173e+002	(3.55651743108335e+001dB,1.01729616317917e+002°)
1.73780082874936e+002	(3.53737583337215e+001dB,1.01994263385850e+002°)
1.77827941003890e+002	(3.51827278100419e+001dB,1.02264518574417e+002°)
1.81970085860996e+002	(3.49920991538601e+001dB,1.02540474584494e+002°)
1.86208713666285e+002	(3.48018893965654e+001dB,1.02822223883111e+002°)
1.90546071796323e+002	(3.46121162026499e+001dB,1.03109858560068e+002°)
1.94984459975803e+002	(3.44227978851823e+001dB,1.03403470174934e+002°)
1.99526231496886e+002	(3.42339534208909e+001dB,1.03703149594118e+002°)
2.04173794466951e+002	(3.40456024647647e+001dB,1.04008986817717e+002°)
2.08929613085402e+002	(3.38577653640711e+001dB,1.04321070795853e+002°)
2.13796208950221e+002	(3.36704631716844e+001dB,1.04639489234255e+002°)
2.18776162394953e+002	(3.34837176586090e+001dB,1.04964328388869e+002°)
2.23872113856832e+002	(3.32975513255741e+001dB,1.05295672849301e+002°)
2.29086765276775e+002	(3.31119874135696e+001dB,1.05633605310964e+002°)
2.34422881531990e+002	(3.29270499131833e+001dB,1.05978206335828e+002°)
2.39883291901947e+002	(3.27427635725933e+001dB,1.06329554101746e+002°)
2.45470891568500e+002	(3.25591539040606e+001dB,1.06687724140369e+002°)
2.51188643150955e+002	(3.23762471887600e+001dB,1.07052789063765e+002°)
2.57039578276884e+002	(3.21940704797812e+001dB,1.07424818279897e+002°)
2.63026799189535e+002	(3.20126516031235e+001dB,1.07803877697233e+002°)
2.69153480392689e+002	(3.18320191565049e+001dB,1.08190029418838e+002°)
2.75422870333814e+002	(3.16522025057977e+001dB,1.08583331426404e+002°)
2.81838293126442e+002	(3.14732317789026e+001dB,1.08983837254790e+002°)
2.88403150312657e+002	(3.12951378568677e+001dB,1.09391595657746e+002°)
2.95120922666635e+002	(3.11179523620587e+001dB,1.09806650265646e+002°)
3.01995172040198e+002	(3.09417076431867e+001dB,1.10229039236171e+002°)
3.09029543251356e+002	(3.07664367570027e+001dB,1.10658794899032e+002°)
3.16227766016834e+002	(3.05921734464690e+001dB,1.11095943395957e+002°)
3.23593656929625e+002	(3.04189521152282e+001dB,1.11540504317353e+002°)
3.31131121482587e+002	(3.02468077981955e+001dB,1.11992490337160e+002°)
3.38844156139199e+002	(3.00757761281127e+001dB,1.12451906847626e+002°)
3.46736850452528e+002	(2.99058932979154e+001dB,1.12918751595849e+002°)
3.54813389233572e+002	(2.97371960187828e+001dB,1.13393014324123e+002°)
3.63078054770097e+002	(2.95697214737597e+001dB,1.13874676416268e+002°)
3.71535229097168e+002	(2.94035072668600e+001dB,1.14363710552279e+002°)
3.80189396320557e+002	(2.92385913675942e+001dB,1.14860080373771e+002°)
3.89045144994276e+002	(2.90750120508859e+001dB,1.15363740162835e+002°)
3.98107170553493e+002	(2.89128078323807e+001dB,1.15874634537051e+002°)
4.07380277804108e+002	(2.87520173991858e+001dB,1.16392698163471e+002°)
4.16869383470331e+002	(2.85926795361177e+001dB,1.16917855494524e+002°)
4.26579518801588e+002	(2.84348330475781e+001dB,1.17450020528806e+002°)
4.36515832240161e+002	(2.82785166752253e+001dB,1.17989096599784e+002°)
4.46683592150958e+002	(2.81237690116538e+001dB,1.18534976195427e+002°)
4.57088189614870e+002	(2.79706284103452e+001dB,1.19087540811771e+002°)
4.67735141287193e+002	(2.78191328922055e+001dB,1.19646660843342e+002°)
4.78630092322633e+002	(2.76693200490543e+001dB,1.20212195513256e+002°)
4.89778819368441e+002	(2.75212269444841e+001dB,1.20783992845692e+002°)
5.01187233627266e+002	(2.73748900125603e+001dB,1.21361889683235e+002°)
5.12861383991359e+002	(2.72303449548794e+001dB,1.21945711751351e+002°)
5.24807460249766e+002	(2.70876266365546e+001dB,1.22535273771989e+002°)
5.37031796370247e+002	(2.69467689817395e+001dB,1.23130379628004e+002°)
5.49540873857618e+002	(2.68078048693414e+001dB,1.23730822579701e+002°)
5.62341325190342e+002	(2.66707660296127e+001dB,1.24336385534443e+002°)
5.75439937337150e+002	(2.65356829423356e+001dB,1.24946841369789e+002°)
5.88843655355582e+002	(2.64025847373399e+001dB,1.25561953310201e+002°)
6.02559586074351e+002	(2.62714990981063e+001dB,1.26181475356822e+002°)
6.16595001861475e+002	(2.61424521692161e+001dB,1.26805152769347e+002°)
6.30957344480186e+002	(2.60154684684025e+001dB,1.27432722598443e+002°)
6.45654229034648e+002	(2.58905708039483e+001dB,1.28063914266654e+002°)
6.60693448007588e+002	(2.57677801981525e+001dB,1.28698450195179e+002°)
6.76082975391974e+002	(2.56471158175521e+001dB,1.29336046473388e+002°)
6.91830970918928e+002	(2.55285949105488e+001dB,1.29976413567405e+002°)
7.07945784384129e+002	(2.54122327530317e+001dB,1.30619257063641e+002°)
7.24435960074981e+002	(2.52980426025288e+001dB,1.31264278442674e+002°)
7.41310241300909e+002	(2.51860356613480e+001dB,1.31911175878497e+002°)
7.58577575029175e+002	(2.50762210490904e+001dB,1.32559645057789e+002°)
7.76247116628682e+002	(2.49686057848307e+001dB,1.33209380013594e+002°)
7.94328234724272e+002	(2.48631947791726e+001dB,1.33860073967556e+002°)
8.12830516164089e+002	(2.47599908362855e+001dB,1.34511420174728e+002°)
8.31763771102661e+002	(2.46589946659360e+001dB,1.35163112764888e+002°)
8.51138038202366e+002	(2.45602049054246e+001dB,1.35814847574333e+002°)
8.70963589956070e+002	(2.44636181512391e+001dB,1.36466322962183e+002°)
8.91250938133735e+002	(2.43692290001400e+001dB,1.37117240605433e+002°)
9.12010839355899e+002	(2.42770300992999e+001dB,1.37767306267215e+002°)
9.33254300796979e+002	(2.41870122050294e+001dB,1.38416230533091e+002°)
9.54992586021424e+002	(2.40991642495429e+001dB,1.39063729510563e+002°)
9.77237220955799e+002	(2.40134734151440e+001dB,1.39709525487473e+002°)
9.99999999999987e+002	(2.39299252151460e+001dB,1.40353347545467e+002°)
1.02329299228074e+003	(2.38485035807939e+001dB,1.40994932125255e+002°)
1.04712854805089e+003	(2.37691909534085e+001dB,1.41634023541014e+002°)
1.07151930523759e+003	(2.36919683809468e+001dB,1.42270374441867e+002°)
1.09647819614317e+003	(2.36168156181567e+001dB,1.42903746219041e+002°)
1.12201845430195e+003	(2.35437112294947e+001dB,1.43533909357927e+002°)
1.14815362149687e+003	(2.34726326939902e+001dB,1.44160643734873e+002°)
1.17489755493951e+003	(2.34035565112507e+001dB,1.44783738859192e+002°)
1.20226443461740e+003	(2.33364583078398e+001dB,1.45402994061396e+002°)
1.23026877081237e+003	(2.32713129432968e+001dB,1.46018218629243e+002°)
1.25892541179415e+003	(2.32080946151158e+001dB,1.46629231893656e+002°)
1.28824955169312e+003	(2.31467769620619e+001dB,1.47235863266999e+002°)
1.31825673855639e+003	(2.30873331652653e+001dB,1.47837952236612e+002°)
1.34896288259164e+003	(2.30297360466033e+001dB,1.48435348316770e+002°)
1.38038426460287e+003	(2.29739581639525e+001dB,1.49027910962504e+002°)
1.41253754462274e+003	(2.29199719029707e+001dB,1.49615509448910e+002°)
1.44543977074591e+003	(2.28677495651422e+001dB,1.50198022719643e+002°)
1.47910838816819e+003	(2.28172634518956e+001dB,1.50775339208394e+002°)
1.51356124843619e+003	(2.27684859446775e+001dB,1.51347356637067e+002°)
1.54881661891246e+003	(2.27213895809344e+001dB,1.51913981794355e+002°)
1.58489319246109e+003	(2.26759471260209e+001dB,1.52475130298249e+002°)
1.62181009735891e+003	(2.26321316411152e+001dB,1.53030726345846e+002°)
1.65958690743754e+003	(2.25899165472718e+001dB,1.53580702453618e+002°)
1.69824365246172e+003	(2.25492756857982e+001dB,1.54124999191039e+002°)
1.73780082874935e+003	(2.25101833751743e+001dB,1.54663564910203e+002°)
1.77827941003890e+003	(2.24726144647759e+001dB,1.55196355473772e+002°)
1.81970085860996e+003	(2.24365443856852e+001dB,1.55723333983290e+002°)
1.86208713666284e+003	(2.24019491988958e+001dB,1.56244470509588e+002°)
1.90546071796322e+003	(2.23688056412305e+001dB,1.56759741826713e+002°)
1.94984459975802e+003	(2.23370911693032e+001dB,1.57269131150500e+002°)
1.99526231496885e+003	(2.23067840018522e+001dB,1.57772627882642e+002°)
2.04173794466950e+003	(2.22778631607766e+001dB,1.58270227360839e+002°)
2.08929613085401e+003	(2.22503085111970e+001dB,1.58761930615362e+002°)
2.13796208950220e+003	(2.22241008008541e+001dB,1.59247744132158e+002°)
2.18776162394952e+003	(2.21992216991453e+001dB,1.59727679622413e+002°)
2.23872113856831e+003	(2.21756538360854e+001dB,1.60201753798340e+002°)
2.29086765276774e+003	(2.21533808414649e+001dB,1.60669988154789e+002°)
2.34422881531989e+003	(2.21323873844579e+001dB,1.61132408756206e+002°)
2.39883291901946e+003	(2.21126592139226e+001dB,1.61589046028310e+002°)
2.45470891568500e+003	(2.20941831996187e+001dB,1.62039934553857e+002°)
2.51188643150955e+003	(2.20769473745534e+001dB,1.62485112871762e+002°)
2.57039578276883e+003	(2.20609409786560e+001dB,1.62924623278830e+002°)
2.63026799189535e+003	(2.20461545039739e+001dB,1.63358511633355e+002°)
2.69153480392688e+003	(2.20325797415707e+001dB,1.63786827159808e+002°)
2.75422870333813e+003	(2.20202098303089e+001dB,1.64209622253871e+002°)
2.81838293126441e+003	(2.20090393076931e+001dB,1.64626952287067e+002°)
2.88403150312657e+003	(2.19990641629537e+001dB,1.65038875410265e+002°)
2.95120922666634e+003	(2.19902818925554e+001dB,1.65445452355363e+002°)
3.01995172040197e+003	(2.19826915583220e+001dB,1.65846746234456e+002°)
3.09029543251355e+003	(2.19762938483794e+001dB,1.66242822335826e+002°)
3.16227766016833e+003	(2.19710911411347e+001dB,1.66633747916092e+002°)
3.23593656929624e+003	(2.19670875725239e+001dB,1.67019591987861e+002°)
3.31131121482586e+003	(2.19642891067831e+001dB,1.67400425102235e+002°)
3.38844156139198e+003	(2.19627036110212e+001dB,1.67776319125476e+002°)
3.46736850452527e+003	(2.19623409338988e+001dB,1.68147347009145e+002°)
3.54813389233570e+003	(2.19632129887485e+001dB,1.68513582552950e+002°)
3.63078054770096e+003	(2.19653338415064e+001dB,1.68875100159530e+002°)
3.71535229097167e+003	(2.19687198038610e+001dB,1.69231974580277e+002°)
3.80189396320556e+003	(2.19733895320692e+001dB,1.69584280651256e+002°)
3.89045144994275e+003	(2.19793641319332e+001dB,1.69932093018160e+002°)
3.98107170553492e+003	(2.19866672704840e+001dB,1.70275485849110e+002°)
4.07380277804107e+003	(2.19953252949737e+001dB,1.70614532533957e+002°)
4.16869383470329e+003	(2.20053673598390e+001dB,1.70949305368609e+002°)
4.26579518801587e+003	(2.20168255623678e+001dB,1.71279875222648e+002°)
4.36515832240160e+003	(2.20297350878767e+001dB,1.71606311188355e+002°)
4.46683592150957e+003	(2.20441343652915e+001dB,1.71928680208937e+002°)
4.57088189614868e+003	(2.20600652341146e+001dB,1.72247046683491e+002°)
4.67735141287191e+003	(2.20775731238712e+001dB,1.72561472045925e+002°)
4.78630092322631e+003	(2.20967072472397e+001dB,1.72872014314625e+002°)
4.89778819368439e+003	(2.21175208082067e+001dB,1.73178727609285e+002°)
5.01187233627265e+003	(2.21400712267318e+001dB,1.73481661630778e+002°)
5.12861383991357e+003	(2.21644203815760e+001dB,1.73780861099401e+002°)
5.24807460249765e+003	(2.21906348731369e+001dB,1.74076365146181e+002°)
5.37031796370245e+003	(2.22187863083458e+001dB,1.74368206651169e+002°)
5.49540873857616e+003	(2.22489516099270e+001dB,1.74656411521797e+002°)
5.62341325190341e+003	(2.22812133525963e+001dB,1.74940997903375e+002°)
5.75439937337148e+003	(2.23156601290926e+001dB,1.75221975312642e+002°)
5.88843655355580e+003	(2.23523869492982e+001dB,1.75499343683947e+002°)
6.02559586074349e+003	(2.23914956761203e+001dB,1.75773092316042e+002°)
6.16595001861473e+003	(2.24330955022859e+001dB,1.76043198705648e+002°)
6.30957344480184e+003	(2.24773034727511e+001dB,1.76309627251759e+002°)
6.45654229034646e+003	(2.25242450580674e+001dB,1.76572327812101e+002°)
6.60693448007586e+003	(2.25740547847862e+001dB,1.76831234090127e+002°)
6.76082975391972e+003	(2.26268769298405e+001dB,1.77086261827306e+002°)
6.91830970918926e+003	(2.26828662868458e+001dB,1.77337306771198e+002°)
7.07945784384127e+003	(2.27421890134326e+001dB,1.77584242384608e+002°)
7.24435960074979e+003	(2.28050235700904e+001dB,1.77826917254968e+002°)
7.41310241300906e+003	(2.28715617626172e+001dB,1.78065152155604e+002°)
7.58577575029172e+003	(2.29420099021619e+001dB,1.78298736701509e+002°)
7.76247116628680e+003	(2.30165900990932e+001dB,1.78527425531237e+002°)
7.94328234724269e+003	(2.30955417095869e+001dB,1.78750933933086e+002°)
8.12830516164087e+003	(2.31791229569865e+001dB,1.78968932817252e+002°)
8.31763771102658e+003	(2.32676127537717e+001dB,1.79181042915261e+002°)
8.51138038202363e+003	(2.33613127544908e+001dB,1.79386828062787e+002°)
8.70963589956067e+003	(2.34605496754524e+001dB,1.79585787390550e+002°)
8.91250938133732e+003	(2.35656779235333e+001dB,1.79777346208608e+002°)
9.12010839355896e+003	(2.36770825844031e+001dB,1.79960845319864e+002°)
9.33254300796977e+003	(2.37951828301245e+001dB,-1.79864471564244e+002°)
9.54992586021421e+003	(2.39204358178691e+001dB,-1.79699472712881e+002°)
9.77237220955795e+003	(2.40533411659268e+001dB,-1.79545156079520e+002°)
9.99999999999984e+003	(2.41944461109275e+001dB,-1.79402670462598e+002°)
1.02329299228074e+004	(2.43443514721066e+001dB,-1.79273340938165e+002°)
1.04712854805088e+004	(2.45037185755719e+001dB,-1.79158699605877e+002°)
1.07151930523759e+004	(2.46732773252675e+001dB,-1.79060522988855e+002°)
1.09647819614317e+004	(2.48538356493711e+001dB,-1.78980877826632e+002°)
1.12201845430195e+004	(2.50462906034250e+001dB,-1.78922177536600e+002°)
1.14815362149686e+004	(2.52516414772757e+001dB,-1.78887252347259e+002°)
1.17489755493951e+004	(2.54710053352532e+001dB,-1.78879437104661e+002°)
1.20226443461739e+004	(2.57056355219122e+001dB,-1.78902682136494e+002°)
1.23026877081236e+004	(2.59569437935414e+001dB,-1.78961694496396e+002°)
1.25892541179415e+004	(2.62265268928957e+001dB,-1.79062119659409e+002°)
1.28824955169311e+004	(2.65161985741614e+001dB,-1.79210777685721e+002°)
1.31825673855639e+004	(2.68280283052899e+001dB,-1.79415973611282e+002°)
1.34896288259163e+004	(2.71643881121609e+001dB,-1.79687910293666e+002°)
1.38038426460286e+004	(2.75280092434113e+001dB,1.79960755382575e+002°)
1.41253754462273e+004	(2.79220504270720e+001dB,1.79514152782196e+002°)
1.44543977074590e+004	(2.83501792330704e+001dB,1.78952144429515e+002°)
1.47910838816818e+004	(2.88166669439236e+001dB,1.78248843256151e+002°)
1.51356124843618e+004	(2.93264942573663e+001dB,1.77370490258721e+002°)
1.54881661891246e+004	(2.98854576459415e+001dB,1.76272364768632e+002°)
1.58489319246109e+004	(3.05002488190602e+001dB,1.74894210334981e+002°)
1.62181009735890e+004	(3.11784401722270e+001dB,1.73153359299064e+002°)
1.65958690743753e+004	(3.19282193810444e+001dB,1.70934285968542e+002°)
1.69824365246172e+004	(3.27575127740290e+001dB,1.68072728982621e+002°)
1.73780082874935e+004	(3.36716794576118e+001dB,1.64332148415743e+002°)
1.77827941003889e+004	(3.46679709169320e+001dB,1.59371829919682e+002°)
1.81970085860995e+004	(3.57231046154055e+001dB,1.52715796933393e+002°)
1.86208713666284e+004	(3.67684380948750e+001dB,1.43768529791047e+002°)
1.90546071796322e+004	(3.76532764785065e+001dB,1.32015373989684e+002°)
1.94984459975801e+004	(3.81348849921811e+001dB,1.17603534258863e+002°)
1.99526231496885e+004	(3.79895869861804e+001dB,1.02006017502296e+002°)
2.04173794466950e+004	(3.72123851842388e+001dB,8.75208083302922e+001°)
2.08929613085400e+004	(3.60223098138255e+001dB,7.56709268084512e+001°)
2.13796208950220e+004	(3.46644450924597e+001dB,6.66431303659883e+001°)
2.18776162394952e+004	(3.32931810154716e+001dB,5.99340801590433e+001°)
2.23872113856830e+004	(3.19795655713333e+001dB,5.49457741109603e+001°)
2.29086765276773e+004	(3.07480859576328e+001dB,5.11968686232267e+001°)
2.34422881531988e+004	(2.96020365116361e+001dB,4.83419943253200e+001°)
2.39883291901945e+004	(2.85362978800653e+001dB,4.61412055581511e+001°)
2.45470891568499e+004	(2.75430513674128e+001dB,4.44278424729062e+001°)
2.51188643150954e+004	(2.66141630744134e+001dB,4.30846715641952e+001°)
2.57039578276882e+004	(2.57420943546548e+001dB,4.20277665835323e+001°)
2.63026799189534e+004	(2.49201813216174e+001dB,4.11958995774872e+001°)
2.69153480392687e+004	(2.41426548751498e+001dB,4.05435607823296e+001°)
2.75422870333812e+004	(2.34045629910713e+001dB,4.00363174788952e+001°)
2.81838293126441e+004	(2.27016645500462e+001dB,3.96476811668613e+001°)
2.88403150312656e+004	(2.20303232127813e+001dB,3.93569572778363e+001°)
2.95120922666634e+004	(2.13874119326190e+001dB,3.91477441438718e+001°)
3.01995172040196e+004	(2.07702309580902e+001dB,3.90068678758832e+001°)
3.09029543251354e+004	(2.01764389922102e+001dB,3.89236147096152e+001°)
3.16227766016833e+004	(1.96039960162630e+001dB,3.88891696074503e+001°)
3.23593656929623e+004	(1.90511160086679e+001dB,3.88962000772220e+001°)
3.31131121482585e+004	(1.85162278740823e+001dB,3.89385437269063e+001°)
